comment;len;rate
sách thì tớ chưa đọc vì chỉ mới nhận thôi nhưng cả thấy khá bất ngờ khi được tặng kèm 1 cuốn sách dày như thế này mà cuốn được tặng vẫn bọc bookcare như cuốn mình mua nữa chứ tiki chu đáo quá cảm ơn ạ;47;5
chất lượng sách tốt nhưng chắc do lúc vận chuyển góc của bìa sách bị nhăn mình xin góp ý là nên đóng gói với cái vật liệu chóng sốc để sách đến tay người mua nguyên được vẹn nhất có thể;42;5
nghe tiêu đề thấy hấp dẫn cũng được khuyên nếu quan tâm đến tiền tệ và tài chính thì đây là cuốn sách nên đọc tiki giao hàng nhanh đóng gói đẹp ❤️;33;5
có một câu tôi khá tâm đắc là : độc lập là không có nghĩa bạn sẽ dừng làm việc mà bạn chỉ làm công việc mà bạn yêu thích với những người bạn thích đương nhiên sẽ có chút chút không hài lòng nhưng các vẫn để bạn thích vẫn chiếm chủ yếu vào thời điểm bạn muốn và kéo dài bao lâu bạn muốn;65;5
sách bị vết lem và xước nhưng nhỏ nên không sao được bọc silk cẩn thận đợt này chỗ mình ảnh hưởng bão mưa cả ngày cứ sợ bị ẩm sách đẹp lắm nhé cả nhà tì vết 1 chút nhưng vẫn 5 sao sẽ còn ủng hộ;47;5
sách dễ đọc không lý thuyết nhiều chương thú vị và gợi mở tư duy cách nghĩ đúng đắn về tiền như tự do tài chính tiết kiệm đầu tư rất đáng đọc mua làm quà tặng bàn bè con cháu đọc để mở mang và có thái độ đúng đắn về tiền bạc;54;5
quyển sách này giúp chúng ta có cái nhìn hợp lý hơn về vấn đề tiền bạc dù muốn hay không ai cũng phải đối diện với vấn đề này nhưng cũng có rất nhiều người không hạnh phúc với tiền của mình đó chính là lý do nên đọc quyển sách này giá trị cốt lõi của quyển sách không phải là hướng dẫn cách kiếm tiền hay làm giàu mà là tìm lại được cảm giác hạnh phúc với việc xử lý tiền bạc đọc được quyển sách hay xin được chia sẻ với các bạn trân trọng;100;5
sách mới lắm ạ mình chưa đọc nên chưa đánh giá được nội dung nhưng đây là quyền sách bạn bè giới thiệu rất nhiều ạ;25;5
tên đúng với cuốn sách tâm lý của người dân nhỏ lẻ về tiền hiểu được tâm lý này 1 cách thực dụng bạn mới có thể trở thành cá mập tuy nhiên phải đòi hỏi áp dụng vào thực tế và phải thấu hiểu bản thân mình đang nằm ở đâu trong cuốn sách này;56;5
nghe sách nói thấy được giá trị và ngôn từ sử dụng rất dễ hiểu;15;5
mới mua nên chưa có thời gian đọc nhưng mà hơi buồn vì mua sách mà không có túi chống sốc làm sách hơi bị móp cái góc;27;5
đã từng nghe đồng tiền là ông chủ xấu nhưng là tên nô lệ tốt thế thì cuốn tâm lý học về tiền nói sao đây;26;5
tiki giao hàng nhanh mới đặt hôm qua mà nay đã về nhưng đóng gói thì vẫn tệ hộp ngoài thì móp méo biến dạng bên trong thì không bọc không chống sốc gì cả;35;5
sách hay nhiều suy nghĩ thông điệp bài học sâu sắc được đưa ra mình thích chương tự do học được nhiều thông điệp và chiêm nghiệm cho xong hiện tại sách hay nên quyết định mua thêm 1 quyển khác tặng bạn mình;44;5
hình thức đẹp sách shop giao mình bị lỗi cắt giấy góc nhưng không nhiều lắm nên không complain nội dung chưa đọc mình sẽ review sau;27;5
mình đánh giá sách tốt ở nội dung nhưng mua đợt dịch nên chờ sách hơn 1 tháng mới giao tới và sách bị ẩm tiki nên cẩn thận hơn khi bàn giao cho bên vận chuyển thứ 2 nhé;40;5
tiki giao nhanh chất lượng sách thì miễn phải bàn ai muốn cải thuện kĩ năng xài tiền và tiết kiệm hoặc theo gương các ông trùm tài chính thì đây là những cuốn sách tham khảo rất hay;39;5
giao hàng nhanh sách đóng gói kĩ càng thấy nội dung rất hay mọi người nên mua đọc thử;19;5
ship siêu nhanh bao gói rất kỹ sách đẹp dịch vụ tuyệt con bà vời về nội dung : do mình chưa tiếp xúc quá nhiều với tư duy về tài chính nên kiến thức về tài chính cá nhân còn thô nhưng nội dung sách mình thấy rất là hay và bổ ích;53;5
sách hay ban đầu mình tưởng sách kiểu đưa ra học thuyết phân tích tâm lý kiểu lý thuyết chung chung nhưng khi đọc thật sự bất ngờ vì sách chia sẻ rất gần gũi thực tế nhưng vẫn bài bản không suồng sã bằng cách kể chuyện;48;5
sách hay nhưng tiki đang gói làm mình rén thật sự móp góc móp cạnh đủ cả;17;5
giao hàng nhanh bạn shipper lịch sự sách đẹp nội dung ok ai cũng nên đọc đặc biệt là các bạn trẻ nên đọc càng sớm càng tốt;28;5
chưa đọc ạ giao cực nhanh dù mìmh chọn giao tiết kiệm khoảng vài tiếng là tới rồi;18;5
nội dung sách quá tuyệt vời lên đọc một lần hướng dẫn và những lời khuyên sử dụng tiền hợp lý và nhiều lý do vì sao ta hay tiêu tiền như vậy các khắc phục;35;5
giao nhanh đúng hạn vì mình mua gói tikinow sách bọc rất đẹp nhờ bookcare chất liệu giấy tốt đáng mua;21;5
thông điệp thực tế hợp thời và lý thú về tư duy tiền bạc thế kỷ 21 các sự kiện gần đây nhất cũng được tác giả đề cập cùng cái nhìn mới cảm ơn 1980 cùng nxb đã đem về các đầu sách mới và có ích như thế này;51;5
giao hành nhanh nội dung sách nói khó hiểu nó rời rạc dù đã cố tập trung nhưng đề nghị bổ sung book mark thì hay đánh giá cái nhân;31;5
tiki giao hàng rất nhanh hôm trước đặt hôm sau đã có còn về cuốn sách thì nội dung tuyệt vời nó nói về cách mà con người suy nghĩ hành động với tiền bạc rất hay 100% đáng mua;40;5
đóng gói không kĩ càng cho lắm nhưng hên là sách không bị nhàu nát hay gì;17;5
giao hàng nhanh đóng gói kỹ càng sách mới mua đúng dịp sale lại còn được giảm phí ship xuất sắc luôn;22;5
quá hay;54;5
giao hàng siêu nhanh nhưng sách bị cong nhẹ một tí nội dung thì mình chưa đọc về phần sách thì ok nha mọi người;24;5
sách nội dung hay và phù hợp với những ai đang có ý định đầu tư hoặc muốn tìm hiểu về tài chính cá nhân;25;5
sách hay thiết thực và dễ hiểu nghiêng về thị trường chứng khoán cho những nhà đầu tư f0 nên đọc để hiểu hơn vê tâm lý;27;5
giao hàng nhanh còn về nội dung thì mình chưa đọc hết nên chưa review được nhưng đọc sơ qua phần giới thiệu thì khá thích cuốn sách này;29;5
chất lượng giấy và in ấn tốt nội dung thì khá trừa tượng đối với mình chắc phải đọc lần 2 mới hiểu hết được;26;5
sách mới tinh giao nhanh lắm chủ nhật cũng giao luôn ạ mình đang đọc nên chưa review nội dung được;21;5
đóng gói cẩn thận giao hàng nhanh sách đẹp nội dung phù hợp với những người đang muốn học cách dùng tiền sao cho hợp lí nhất;27;5
giao hàng siêu nhanh sách hay đọc xong hiểu hơn về bản chất đồng tiền không như mình nghĩ;20;5
sách mới toanh không bị móp hay quăn trang sách gì cả tiki giao hàng nhanh đỉnh của chóp;19;5
đọc hơi khó hiểu bản dịch đọc chưa thể hiện được hết ý của tác giả mình phải qua kien trần review tóm tắt lại sách mới hieier được ý chính;31;5
sách ok lời bìa sau hơi ngớ ngẩn tác giả từng đạt giải thưởng là giải gì morgan housel là tên tác giả;23;5
cuốn sách đỉnh của đỉnh đọc về tâm lý và tài chính mà vô cùng thú vị không hề nhàm chán nên mua và đọc để có thêm kiến thức về đầu tư và tài chính nha các bạn;39;5
sách hay nửa đầu đọc khá dễ hiểu nửa sau có nhiều kiến thức về kinh tế chứng khoán nên đọc hơi khó vào nhìn chung là đáng đọc;29;5
sách ổn đóng gói chắc chắn giao hàng nhanh đã mua nhiều của shop thấy khá ok;17;5
giao hàng nhanh đúng hẹn sách đẹp nội dung còn đang nghiên cứu :) thanks shop;16;5
với những ai đang mang trong mình nhiều năng lượng tiêu cực cảm thấy áp lực khi ôm quá nhiều việc thì cuốn sách sẽ mang lại những lời khuyên hữu ích nội dung ngắn gọn nhưng rất hay mua trong dịp tiki giảm giá cuối năm chỉ 1 nửa giá sách mới hoàn toàn shipper giao hàng nhanh thân thiện;62;5
mua của tiki thì an tâm là sách thật rồi giao hàng cũng không có gì để nói cái tiki cần khắc phục duy nhất là nên gói kỹ thay vì chỉ có 1 lớp bóng kiếng mỏng tanh và 1 cái hộp 🌟;43;5
sách còn nguyên seal gói hàng rất sơ sài lần nào tiki cũng vậy hết á nên khắc phục giao hàng đúng thời gian nên mua nha nội dung chưa đọc thử nên chưa biết hay không;37;5
thật sự cái tên sách rất cuốn hút mình sau khi đọc xong mình cảm thấy bản thân có một phần trong đó đừng vì người khác vui mà bản thân phải tổn thương nữa mà hãy chữa lành và yêu thương bản thân nhiều hơn;46;5
tiki giao rất nhanh luôn đặt và 4 tiếng sau nhận được hàng dù không phải gói giao siêu tốc sách được bọc nilon cẩn thận nên thấy yên tâm lắm luôn shop tặng 4 chiếc bookmark hình hoa cúc siêu xinh sách không bị rách hay nhàu gì cảm ơn shop nhiều 😍 nói chung là đơn tiki đầu tiên rất là ưng ý 😸;66;5
mình đã bị hấp dẫn bởi cái tên sách nên mình đã mua nó nhưng sách rất là ý nghĩa và mang lại cho ta những điều tích cực và động viên;32;5
tiki giao hàng nhanh đóng gói còn sơ sài có đi kèm bookmark mình chưa đọc nên chưa thể nhận xét về nội dung;24;5
xinh lắm ạ là một trong những ngày đầu năm đến nay có nhiều cuốn sách hay mỗi ngày 15 trong đề thi học sinh nhật lần đầu như mơ đi vào trong phòng khách và người thân của cô;42;5
sách chứa đựng nhiều thông điệp ý nghĩa về việc hãy biết yêu thương bản thân và bảo vệ chính mình nếu mình không cho phép chẳng ai có thể khiến mình tổn thương trong sách còn có rất nhiều hashtag trending hiện nay đặc biệt là về vấn đề bodyshaming mà nhiều bạn trẻ vô tình phạm phải cùng đọc để đồng cảm và trở thành phiên bản tốt hơn của chính mình nha;76;5
quá ưng ạ sách màu xinh chữ to rõ ràng nội dung thì mọi người mua đọc rồi biết nha;19;5
sách được bọc rất cẩn thận mình đọc 1 đoạn giới thiệu thấy hay nên mới mua mong là nó sẽ giúp ích nhiều cho mình nên mua nhé mọi người;30;5
sách đẹp đáng mua nhé mọi người mình mua sách đi tặng thôi đánh giá cho shop 5 sao sách đẹp đáng mua nhé mọi người mình mua sách đi tặng thôi đánh giá cho shop 5 sao;38;5
cuốn sách này giống như 1 người bạn tâm lý cho những người đang mang trong mình nhiều tổn thương nhưng có nhận thức muốn thoát ra khỏi những tổn thương đó tác giả viết ngắn gọn và đưa thẳng những nhìn nhận của mình;45;5
vận chuyển nhanh sách mới nguyên vẹn và được tặng 3 bookmark hoa cúc siêu dễ thương đúng tinh thần cuốn sách nội dung sách hay lối hành văn lôi cuốn mang lại cảm giác ấm áp và gần gũi sách được viết bởi chuyên gia tâm lý học não bộ nên đề cập đầy đủ các vấn đề tâm lý mà giới trẻ đang gặp phải hiện nay từ áp lực đồng trang lứa vấn đề phát sinh từ gia đình đau khổ dằn vặt trong tình cảm và trái tim khát khao tìm thấy chính mình trong xã hội tác giả đưa ra lời khuyên chữa lành và đưa ra nhiều chỉ dẫn giúp người đọc phần nào cảm thấy được đồng cảm và thấu hiểu sách có vibe giống cuốn hai xem thêm;135;5
